,0,1,2,3,4
10350,012534,JSJZQDYNCYQHHC,嘉实价值驱动一年持有期混合C,混合型-偏股,JIASHIJIAZHIQUDONGYINIANCHIYOUQIHUNHEC
10351,012535,WJQQCZYNCYQHHQDIIA,万家全球成长一年持有期混合(QDII)A,QDII,WANJIAQUANQIUCHENGZHANGYINIANCHIYOUQIHUNHEQDIIA
10352,012536,WJQQCZYNCYQHHQDIIC,万家全球成长一年持有期混合(QDII)C,QDII,WANJIAQUANQIUCHENGZHANGYINIANCHIYOUQIHUNHEQDIIC
10353,012537,HBZZXFHGCYZTETFLJA,华宝中证细分化工产业主题ETF联接A,指数型-股票,HUABAOZHONGZHENGXIFENHUAGONGCHANYEZHUTIETFLIANJIEA
10354,012538,HBZZXFHGCYZTETFLJC,华宝中证细分化工产业主题ETF联接C,指数型-股票,HUABAOZHONGZHENGXIFENHUAGONGCHANYEZHUTIETFLIANJIEC
10355,012539,DFXRZQA,东方兴润债券A,债券型-混合债,DONGFANGXINGRUNZHAIQUANA
10356,012540,DFXRZQC,东方兴润债券C,债券型-混合债,DONGFANGXINGRUNZHAIQUANC
10357,012541,JYCYSJHHA,金鹰产业升级混合A,混合型-偏股,JINYINGCHANYESHENGJIHUNHEA
10358,012542,JYCYSJHHC,金鹰产业升级混合C,混合型-偏股,JINYINGCHANYESHENGJIHUNHEC
10359,012543,JSZZXNYQCZSA,嘉实中证新能源汽车指数A,指数型-股票,JIASHIZHONGZHENGXINNENGYUANQICHEZHISHUA
10360,012544,JSZZXNYQCZSC,嘉实中证新能源汽车指数C,指数型-股票,JIASHIZHONGZHENGXINNENGYUANQICHEZHISHUC
10361,012545,FRFYHHA,富荣福银混合A,混合型-偏股,FURONGFUYINHUNHEA
10362,012546,FRFYHHC,富荣福银混合C,混合型-偏股,FURONGFUYINHUNHEC
10363,012547,NFYHETFLJE,南方银行ETF联接E,指数型-股票,NANFANGYINHANGETFLIANJIEE
10364,012548,HBZZXFSPYLCYZTETFLJA,华宝中证细分食品饮料产业主题ETF联接A,指数型-股票,HUABAOZHONGZHENGXIFENSHIPINYINLIAOCHANYEZHUTIETFLIANJIEA
10365,012549,HBZZXFSPYLCYZTETFLJC,华宝中证细分食品饮料产业主题ETF联接C,指数型-股票,HUABAOZHONGZHENGXIFENSHIPINYINLIAOCHANYEZHUTIETFLIANJIEC
10366,012550,HBZZDZ50ETFLJA,华宝中证电子50ETF联接A,指数型-股票,HUABAOZHONGZHENGDIANZI50ETFLIANJIEA
10367,012551,HBZZDZ50ETFLJC,华宝中证电子50ETF联接C,指数型-股票,HUABAOZHONGZHENGDIANZI50ETFLIANJIEC
10368,012552,THZZXPCYZSA,天弘中证芯片产业指数A,指数型-股票,TIANHONGZHONGZHENGXINPIANCHANYEZHISHUA
10369,012553,THZZXPCYZSC,天弘中证芯片产业指数C,指数型-股票,TIANHONGZHONGZHENGXINPIANCHANYEZHISHUC
10370,012554,XBLDCYBDPETFLJA,西部利得创业板大盘ETF联接A,指数型-股票,XIBULIDECHUANGYEBANDAPANETFLIANJIEA
10371,012555,XBLDCYBDPETFLJC,西部利得创业板大盘ETF联接C,指数型-股票,XIBULIDECHUANGYEBANDAPANETFLIANJIEC
10372,012556,CSJQYXHH,长盛景气优选混合,混合型-偏股,CHANGSHENGJINGQIYOUXUANHUNHE
10373,012557,ZOJQQZYNHHA,中欧景气前瞻一年混合A,混合型-偏股,ZHONGOUJINGQIQIANZHANYINIANHUNHEA
10374,012558,ZOJQQZYNHHC,中欧景气前瞻一年混合C,混合型-偏股,ZHONGOUJINGQIQIANZHANYINIANHUNHEC
10375,012559,THZZHGSKJLTZSA,天弘中证沪港深科技龙头指数A,指数型-股票,TIANHONGZHONGZHENGHUGANGSHENKEJILONGTOUZHISHUA
10376,012560,THZZHGSKJLTZSC,天弘中证沪港深科技龙头指数C,指数型-股票,TIANHONGZHONGZHENGHUGANGSHENKEJILONGTOUZHISHUC
10377,012561,THZZXCLZTZSFQSA,天弘中证新材料主题指数发起式A,指数型-股票,TIANHONGZHONGZHENGXINCAILIAOZHUTIZHISHUFAQISHIA
10378,012562,THZZXCLZTZSFQSC,天弘中证新材料主题指数发起式C,指数型-股票,TIANHONGZHONGZHENGXINCAILIAOZHUTIZHISHUFAQISHIC
10379,012566,CCJWZQC,长城久稳债券C,债券型-长债,CHANGCHENGJIUWENZHAIQUANC
10380,012567,CCJWZQD,长城久稳债券D,债券型-长债,CHANGCHENGJIUWENZHAIQUAND
10381,012568,THGDZZHHA,天弘高端制造混合A,混合型-偏股,TIANHONGGAODUANZHIZAOHUNHEA
10382,012569,THGDZZHHC,天弘高端制造混合C,混合型-偏股,TIANHONGGAODUANZHIZAOHUNHEC
10383,012572,HYLXTLHHA,恒越乐享添利混合A,混合型-偏债,HENGYUELEXIANGTIANLIHUNHEA
10384,012573,HYLXTLHHC,恒越乐享添利混合C,混合型-偏债,HENGYUELEXIANGTIANLIHUNHEC
10385,012574,HTFWL60TDZA,汇添富稳利60天短债A,债券型-中短债,HUITIANFUWENLI60TIANDUANZHAIA
10386,012575,HTFWL60TDZC,汇添富稳利60天短债C,债券型-中短债,HUITIANFUWENLI60TIANDUANZHAIC
10387,012576,FGCYHB12GYCYHHA,富国诚益回报12个月持有混合A,混合型-偏债,FUGUOCHENGYIHUIBAO12GEYUECHIYOUHUNHEA
10388,012577,FGCYHB12GYCYHHC,富国诚益回报12个月持有混合C,混合型-偏债,FUGUOCHENGYIHUIBAO12GEYUECHIYOUHUNHEC
10389,012578,FGHLHHA,富国红利混合A,混合型-偏股,FUGUOHONGLIHUNHEA
10390,012579,FGHLHHC,富国红利混合C,混合型-偏股,FUGUOHONGLIHUNHEC
10391,012580,CTZGHA30TGDZDZA,财通资管鸿安30天滚动中短债A,债券型-中短债,CAITONGZIGUANHONGAN30TIANGUNDONGZHONGDUANZHAIA
10392,012581,CTZGHA30TGDZDZC,财通资管鸿安30天滚动中短债C,债券型-中短债,CAITONGZIGUANHONGAN30TIANGUNDONGZHONGDUANZHAIC
10393,012582,JYPZZZYNHHA,交银品质增长一年混合A,混合型-偏股,JIAOYINPINZHIZENGZHANGYINIANHUNHEA
10394,012583,JYPZZZYNHHC,交银品质增长一年混合C,混合型-偏股,JIAOYINPINZHIZENGZHANGYINIANHUNHEC
10395,012584,NFZGXXJJ9GYCYQHHQDIIA,南方中国新兴经济9个月持有期混合(QDII)A,QDII,NANFANGZHONGGUOXINXINGJINGJI9GEYUECHIYOUQIHUNHEQDIIA
10396,012585,NFZGXXJJ9GYCYQHHQDIIC,南方中国新兴经济9个月持有期混合(QDII)C,QDII,NANFANGZHONGGUOXINXINGJINGJI9GEYUECHIYOUQIHUNHEQDIIC
10397,012586,NFGGCXSYYNCYHHA,南方港股创新视野一年持有混合A,混合型-偏股,NANFANGGANGGUCHUANGXINSHIYEYINIANCHIYOUHUNHEA
10398,012587,NFGGCXSYYNCYHHC,南方港股创新视野一年持有混合C,混合型-偏股,NANFANGGANGGUCHUANGXINSHIYEYINIANCHIYOUHUNHEC
10399,012588,NFGGTYSQYHHA,南方港股通优势企业混合A,混合型-偏股,NANFANGGANGGUTONGYOUSHIQIYEHUNHEA
10400,012589,NFGGTYSQYHHC,南方港股通优势企业混合C,混合型-偏股,NANFANGGANGGUTONGYOUSHIQIYEHUNHEC
10401,012590,YFDZZQZZQGSETFLJA,易方达中证全指证券公司ETF联接A,指数型-股票,YIFANGDAZHONGZHENGQUANZHIZHENGQUANGONGSIETFLIANJIEA
10402,012591,GFTC180TGDCYZQA,广发添财180天滚动持有债券A,债券型-长债,GUANGFATIANCAI180TIANGUNDONGCHIYOUZHAIQUANA
10403,012592,GFTC180TGDCYZQC,广发添财180天滚动持有债券C,债券型-长债,GUANGFATIANCAI180TIANGUNDONGCHIYOUZHAIQUANC
10404,012593,GFTC180TGDCYZQE,广发添财180天滚动持有债券E,债券型-长债,GUANGFATIANCAI180TIANGUNDONGCHIYOUZHAIQUANE
10405,012594,ZSRX1NCYQHHA,招商瑞享1年持有期混合A,混合型-偏债,ZHAOSHANGRUIXIANG1NIANCHIYOUQIHUNHEA
10406,012595,ZSRX1NCYQHHC,招商瑞享1年持有期混合C,混合型-偏债,ZHAOSHANGRUIXIANG1NIANCHIYOUQIHUNHEC
10407,012596,HTFZZ800ETFLJA,汇添富中证800ETF联接A,指数型-股票,HUITIANFUZHONGZHENG800ETFLIANJIEA
10408,012597,HTFZZ800ETFLJC,汇添富中证800ETF联接C,指数型-股票,HUITIANFUZHONGZHENG800ETFLIANJIEC
10409,012598,HAGZSWYYZSA,华安国证生物医药指数A,指数型-股票,HUAANGUOZHENGSHENGWUYIYAOZHISHUA
10410,012599,HAGZSWYYZSC,华安国证生物医药指数C,指数型-股票,HUAANGUOZHENGSHENGWUYIYAOZHISHUC
10411,012600,ZYNHQDGPC,中银内核驱动股票C,股票型,ZHONGYINNEIHEQUDONGGUPIAOC
10412,012601,CXWHZQA,长信稳惠债券A,债券型-长债,CHANGXINWENHUIZHAIQUANA
10413,012602,CXWHZQC,长信稳惠债券C,债券型-长债,CHANGXINWENHUIZHAIQUANC
10414,012603,FADFLCZC,富安达富利纯债C,债券型-长债,FUANDAFULICHUNZHAIC
10415,012604,ZSXSYNDKZQXFQS,浙商兴盛一年定开债券型发起式,债券型-长债,ZHESHANGXINGSHENGYINIANDINGKAIZHAIQUANXINGFAQISHI
10416,012605,DCZQBXA,东财证券保险A,指数型-股票,DONGCAIZHENGQUANBAOXIANA
10417,012606,DCZQBXC,东财证券保险C,指数型-股票,DONGCAIZHENGQUANBAOXIANC
10418,012607,HTFBXLHPZHHC,汇添富保鑫灵活配置混合C,混合型-灵活,HUITIANFUBAOXINLINGHUOPEIZHIHUNHEC
10419,012608,XALXZXHH,信澳领先智选混合,混合型-偏股,XINAOLINGXIANZHIXUANHUNHE
10420,012609,AXWJHLYNCYHHA,安信稳健汇利一年持有混合A,混合型-偏债,ANXINWENJIANHUILIYINIANCHIYOUHUNHEA
10421,012610,AXWJHLYNCYHHC,安信稳健汇利一年持有混合C,混合型-偏债,ANXINWENJIANHUILIYINIANCHIYOUHUNHEC
10422,012611,DFZSCZZQA,东方臻善纯债债券A,债券型-长债,DONGFANGZHENSHANCHUNZHAIZHAIQUANA
10423,012612,DFZSCZZQC,东方臻善纯债债券C,债券型-长债,DONGFANGZHENSHANCHUNZHAIZHAIQUANC
10424,012613,CJHXCYZXHHA,创金合信产业智选混合A,混合型-偏股,CHUANGJINHEXINCHANYEZHIXUANHUNHEA
10425,012614,CJHXCYZXHHC,创金合信产业智选混合C,混合型-偏股,CHUANGJINHEXINCHANYEZHIXUANHUNHEC
10426,012615,DWGQGGZTLHPZHHC,东吴国企改革主题灵活配置混合C,混合型-灵活,DONGWUGUOQIGAIGEZHUTILINGHUOPEIZHIHUNHEC
10427,012616,JSYHHLHHC,嘉实优化红利混合C,混合型-偏股,JIASHIYOUHUAHONGLIHUNHEC
10428,012617,DWXJJHHC,东吴新经济混合C,混合型-偏股,DONGWUXINJINGJIHUNHEC
10429,012618,CAHFZDZZQE,长安泓沣中短债债券E,债券型-中短债,CHANGANHONGFENGZHONGDUANZHAIZHAIQUANE
10430,012619,JSZZRJFWETFLJA,嘉实中证软件服务ETF联接A,指数型-股票,JIASHIZHONGZHENGRUANJIANFUWUETFLIANJIEA
10431,012620,JSZZRJFWETFLJC,嘉实中证软件服务ETF联接C,指数型-股票,JIASHIZHONGZHENGRUANJIANFUWUETFLIANJIEC
10432,012621,NAXFHHC,诺安先锋混合C,混合型-偏股,NUOANXIANFENGHUNHEC
10433,012622,JYTYCZZQC,金鹰添裕纯债债券C,债券型-长债,JINYINGTIANYUCHUNZHAIZHAIQUANC
10434,012623,JYTYCZZQC,金鹰添盈纯债债券C,债券型-长债,JINYINGTIANYINGCHUNZHAIZHAIQUANC
10435,012624,FCFYZQA,蜂巢丰远债券A,债券型-长债,FENGCHAOFENGYUANZHAIQUANA
10436,012625,FCFYZQC,蜂巢丰远债券C,债券型-长债,FENGCHAOFENGYUANZHAIQUANC
10437,012626,SWLXHYBZQA,申万菱信汇元宝债券A,债券型-混合债,SHENWANLINGXINHUIYUANBAOZHAIQUANA
10438,012627,SWLXHYBZQC,申万菱信汇元宝债券C,债券型-混合债,SHENWANLINGXINHUIYUANBAOZHAIQUANC
10439,012628,HXDPJXHHC,华夏大盘精选混合C,混合型-偏股,HUAXIADAPANJINGXUANHUNHEC
10440,012629,GFGZBDTXPETFLJA,广发国证半导体芯片ETF联接A,指数型-股票,GUANGFAGUOZHENGBANDAOTIXINPIANETFLIANJIEA
10441,012630,GFGZBDTXPETFLJC,广发国证半导体芯片ETF联接C,指数型-股票,GUANGFAGUOZHENGBANDAOTIXINPIANETFLIANJIEC
10442,012631,ZYYXLHPZHHC,中银优选灵活配置混合C,混合型-灵活,ZHONGYINYOUXUANLINGHUOPEIZHIHUNHEC
10443,012634,GTZZYLETFLJA,国泰中证医疗ETF联接A,指数型-股票,GUOTAIZHONGZHENGYILIAOETFLIANJIEA
10444,012635,GTZZYLETFLJC,国泰中证医疗ETF联接C,指数型-股票,GUOTAIZHONGZHENGYILIAOETFLIANJIEC
10445,012636,GTZZQZRJETFLJA,国泰中证全指软件ETF联接A,指数型-股票,GUOTAIZHONGZHENGQUANZHIRUANJIANETFLIANJIEA
10446,012637,GTZZQZRJETFLJC,国泰中证全指软件ETF联接C,指数型-股票,GUOTAIZHONGZHENGQUANZHIRUANJIANETFLIANJIEC
10447,012638,FGZYJX3GYCYHHFOFA,富国智优精选3个月持有混合(FOF)A,FOF,FUGUOZHIYOUJINGXUAN3GEYUECHIYOUHUNHEFOFA
10448,012639,FGZYJX3GYCYHHFOFC,富国智优精选3个月持有混合(FOF)C,FOF,FUGUOZHIYOUJINGXUAN3GEYUECHIYOUHUNHEFOFC
10449,012640,PHWJHLYNCYQHHA,鹏华稳健鸿利一年持有期混合A,混合型-偏股,PENGHUAWENJIANHONGLIYINIANCHIYOUQIHUNHEA
10450,012641,PHWJHLYNCYQHHC,鹏华稳健鸿利一年持有期混合C,混合型-偏股,PENGHUAWENJIANHONGLIYINIANCHIYOUQIHUNHEC
10451,012643,ZSZZHLETFLJA,招商中证红利ETF联接A,指数型-股票,ZHAOSHANGZHONGZHENGHONGLIETFLIANJIEA
10452,012644,ZSZZHLETFLJC,招商中证红利ETF联接C,指数型-股票,ZHAOSHANGZHONGZHENGHONGLIETFLIANJIEC
10453,012645,JXZZQZZQGSETFLJA,建信中证全指证券公司ETF联接A,指数型-股票,JIANXINZHONGZHENGQUANZHIZHENGQUANGONGSIETFLIANJIEA
10454,012646,JXZZQZZQGSETFLJC,建信中证全指证券公司ETF联接C,指数型-股票,JIANXINZHONGZHENGQUANZHIZHENGQUANGONGSIETFLIANJIEC
10455,012647,ZODJYNCYHH,中欧洞见一年持有混合,混合型-偏股,ZHONGOUDONGJIANYINIANCHIYOUHUNHE
10456,012648,PHWT30TGDCYZQA,鹏华稳泰30天滚动持有债券A,债券型-长债,PENGHUAWENTAI30TIANGUNDONGCHIYOUZHAIQUANA
10457,012649,PHWT30TGDCYZQC,鹏华稳泰30天滚动持有债券C,债券型-长债,PENGHUAWENTAI30TIANGUNDONGCHIYOUZHAIQUANC
10458,012650,BSBDTZTHHA,博时半导体主题混合A,混合型-偏股,BOSHIBANDAOTIZHUTIHUNHEA
10459,012651,BSBDTZTHHC,博时半导体主题混合C,混合型-偏股,BOSHIBANDAOTIZHUTIHUNHEC
10460,012652,YFDYSLHLGYCYHHFOFA,易方达优势领航六个月持有混合(FOF)A,FOF,YIFANGDAYOUSHILINGHANGLIUGEYUECHIYOUHUNHEFOFA
10461,012653,YFDYSLHLGYCYHHFOFC,易方达优势领航六个月持有混合(FOF)C,FOF,YIFANGDAYOUSHILINGHANGLIUGEYUECHIYOUHUNHEFOFC
10462,012654,XZQQYXPHSGYCYHHFOF,兴证全球优选平衡三个月持有混合(FOF),FOF,XINGZHENGQUANQIUYOUXUANPINGHENGSANGEYUECHIYOUHUNHEFOF
10463,012655,BS5G50ETFLJA,博时5G50ETF联接A,指数型-股票,BOSHI5G50ETFLIANJIEA
10464,012656,JXLXWJ6GYCYHHFOFA,建信龙祥稳进6个月持有混合(FOF)A,FOF,JIANXINLONGXIANGWENJIN6GEYUECHIYOUHUNHEFOFA
10465,012657,JXLXWJ6GYCYHHFOFC,建信龙祥稳进6个月持有混合(FOF)C,FOF,JIANXINLONGXIANGWENJIN6GEYUECHIYOUHUNHEFOFC
10466,012658,BS5G50ETFLJC,博时5G50ETF联接C,指数型-股票,BOSHI5G50ETFLIANJIEC
10467,012659,HAAYLHPZHHC,华安安益灵活配置混合C,混合型-灵活,HUAANANYILINGHUOPEIZHIHUNHEC
10468,012660,HAXLXLHPZHHC,华安新乐享灵活配置混合C,混合型-灵活,HUAANXINLEXIANGLINGHUOPEIZHIHUNHEC
10469,012661,GFHYYNCYQHHA,广发恒益一年持有期混合A,混合型-偏债,GUANGFAHENGYIYINIANCHIYOUQIHUNHEA
10470,012662,GFHYYNCYQHHC,广发恒益一年持有期混合C,混合型-偏债,GUANGFAHENGYIYINIANCHIYOUQIHUNHEC
10471,012663,GSABHGS300ETFLJA,国寿安保沪港深300ETF联接A,指数型-股票,GUOSHOUANBAOHUGANGSHEN300ETFLIANJIEA
10472,012664,GSABHGS300ETFLJC,国寿安保沪港深300ETF联接C,指数型-股票,GUOSHOUANBAOHUGANGSHEN300ETFLIANJIEC
10473,012665,GSABYXHHA,国寿安保裕祥混合A,混合型-偏债,GUOSHOUANBAOYUXIANGHUNHEA
10474,012666,GSABYXHHC,国寿安保裕祥混合C,混合型-偏债,GUOSHOUANBAOYUXIANGHUNHEC
10475,012667,ZRJHYNCYHHA,中融景泓一年持有混合A,混合型-偏债,ZHONGRONGJINGHONGYINIANCHIYOUHUNHEA
10476,012668,ZRJHYNCYHHC,中融景泓一年持有混合C,混合型-偏债,ZHONGRONGJINGHONGYINIANCHIYOUHUNHEC
10477,012669,NFXXCYHHA,南方新兴产业混合A,混合型-偏股,NANFANGXINXINGCHANYEHUNHEA
10478,012670,NFXXCYHHC,南方新兴产业混合C,混合型-偏股,NANFANGXINXINGCHANYEHUNHEC
10479,012671,JSHXLCHHA,嘉实核心蓝筹混合A,混合型-偏股,JIASHIHEXINLANCHOUHUNHEA
10480,012672,JSHXLCHHC,嘉实核心蓝筹混合C,混合型-偏股,JIASHIHEXINLANCHOUHUNHEC
10481,012673,HRRX6GYDKHHA,华融融兴6个月定开混合A,混合型-灵活,HUARONGRONGXING6GEYUEDINGKAIHUNHEA
10482,012674,HRRX6GYDKHHC,华融融兴6个月定开混合C,混合型-灵活,HUARONGRONGXING6GEYUEDINGKAIHUNHEC
10483,012675,HRRZ6GYDKHHA,华融融泽6个月定开混合A,混合型-灵活,HUARONGRONGZE6GEYUEDINGKAIHUNHEA
10484,012676,HRRZ6GYDKHHC,华融融泽6个月定开混合C,混合型-灵活,HUARONGRONGZE6GEYUEDINGKAIHUNHEC
10485,012677,WJRTHHA,万家瑞泰混合A,混合型-偏债,WANJIARUITAIHUNHEA
10486,012678,WJRTHHC,万家瑞泰混合C,混合型-偏债,WANJIARUITAIHUNHEC
10487,012679,HTBRGFETFLJA,华泰柏瑞光伏ETF联接A,指数型-股票,HUATAIBAIRUIGUANGFUETFLIANJIEA
10488,012680,HTBRGFETFLJC,华泰柏瑞光伏ETF联接C,指数型-股票,HUATAIBAIRUIGUANGFUETFLIANJIEC
10489,012681,YYXCHHA,永赢鑫辰混合A,混合型-偏债,YONGYINGXINCHENHUNHEA
10490,012682,YYXCHHC,永赢鑫辰混合C,混合型-偏债,YONGYINGXINCHENHUNHEC
10491,012683,DFHAYZXYNCYHHA,东方红安盈甄选一年持有混合A,混合型-偏债,DONGFANGHONGANYINGZHENXUANYINIANCHIYOUHUNHEA
10492,012684,DFHAYZXYNCYHHC,东方红安盈甄选一年持有混合C,混合型-偏债,DONGFANGHONGANYINGZHENXUANYINIANCHIYOUHUNHEC
10493,012685,CCYXZYYNCYHHA,长城优选招益一年持有混合A,混合型-偏债,CHANGCHENGYOUXUANZHAOYIYINIANCHIYOUHUNHEA
10494,012686,CCYXZYYNCYHHC,长城优选招益一年持有混合C,混合型-偏债,CHANGCHENGYOUXUANZHAOYIYINIANCHIYOUHUNHEC
10495,012687,HYHYJXSGYHHFOF,恒越汇优精选三个月混合(FOF),FOF,HENGYUEHUIYOUJINGXUANSANGEYUEHUNHEFOF
10496,012688,CACZYXHHA,长安成长优选混合A,混合型-偏股,CHANGANCHENGZHANGYOUXUANHUNHEA
10497,012689,CACZYXHHC,长安成长优选混合C,混合型-偏股,CHANGANCHENGZHANGYOUXUANHUNHEC
10498,012690,GFXFLXHHA,广发消费领先混合A,混合型-偏股,GUANGFAXIAOFEILINGXIANHUNHEA
10499,012691,GFXFLXHHC,广发消费领先混合C,混合型-偏股,GUANGFAXIAOFEILINGXIANHUNHEC
10500,012692,BSZZ03NGKHA,博时中债0-3年国开行A,债券型-长债,BOSHIZHONGZHAI03NIANGUOKAIHANGA
10501,012693,BSZZ03NGKHC,博时中债0-3年国开行C,债券型-长债,BOSHIZHONGZHAI03NIANGUOKAIHANGC
10502,012694,HTFGZSWYYETFLJA,汇添富国证生物医药ETF联接A,指数型-股票,HUITIANFUGUOZHENGSHENGWUYIYAOETFLIANJIEA
10503,012695,HTFGZSWYYETFLJC,汇添富国证生物医药ETF联接C,指数型-股票,HUITIANFUGUOZHENGSHENGWUYIYAOETFLIANJIEC
10504,012696,TTSZJJGPA,同泰数字经济股票A,股票型,TONGTAISHUZIJINGJIGUPIAOA
10505,012697,TTSZJJGPC,同泰数字经济股票C,股票型,TONGTAISHUZIJINGJIGUPIAOC
10506,012698,PAZZXNYQCETFFQLJA,平安中证新能源汽车ETF发起联接A,指数型-股票,PINGANZHONGZHENGXINNENGYUANQICHEETFFAQILIANJIEA
10507,012699,PAZZXNYQCETFFQLJC,平安中证新能源汽车ETF发起联接C,指数型-股票,PINGANZHONGZHENGXINNENGYUANQICHEETFFAQILIANJIEC
10508,012700,YFDZZQZZQGSETFLJC,易方达中证全指证券公司ETF联接C,指数型-股票,YIFANGDAZHONGZHENGQUANZHIZHENGQUANGONGSIETFLIANJIEC
10509,012701,AXMAHBYNCYHHA,安信民安回报一年持有混合A,混合型-偏债,ANXINMINANHUIBAOYINIANCHIYOUHUNHEA
10510,012702,AXMAHBYNCYHHC,安信民安回报一年持有混合C,混合型-偏债,ANXINMINANHUIBAOYINIANCHIYOUHUNHEC
10511,012703,HXHXCZHHA,华夏核心成长混合A,混合型-偏股,HUAXIAHEXINCHENGZHANGHUNHEA
10512,012704,ZYXLWJHBYNFBHHA,中银兴利稳健回报一年封闭混合A,混合型-灵活,ZHONGYINXINGLIWENJIANHUIBAOYINIANFENGBIHUNHEA
10513,012705,ZYXLWJHBYNFBHHC,中银兴利稳健回报一年封闭混合C,混合型-灵活,ZHONGYINXINGLIWENJIANHUIBAOYINIANFENGBIHUNHEC
10514,012706,ZYHXJXHHA,中银核心精选混合A,混合型-偏股,ZHONGYINHEXINJINGXUANHUNHEA
10515,012707,ZYHXJXHHC,中银核心精选混合C,混合型-偏股,ZHONGYINHEXINJINGXUANHUNHEC
10516,012708,DFHZZHLDBDZSA,东方红中证红利低波动指数A,指数型-股票,DONGFANGHONGZHONGZHENGHONGLIDIBODONGZHISHUA
10517,012709,DFHZZHLDBDZSC,东方红中证红利低波动指数C,指数型-股票,DONGFANGHONGZHONGZHENGHONGLIDIBODONGZHISHUC
10518,012710,HXHXCZHHC,华夏核心成长混合C,混合型-偏股,HUAXIAHEXINCHENGZHANGHUNHEC
10519,012711,QHKYHGSLCJXHHC,前海开源沪港深蓝筹精选混合C,混合型-灵活,QIANHAIKAIYUANHUGANGSHENLANCHOUJINGXUANHUNHEC
10520,012712,JXHS300HLETFLJA,建信沪深300红利ETF联接A,指数型-股票,JIANXINHUSHEN300HONGLIETFLIANJIEA
10521,012713,JXHS300HLETFLJC,建信沪深300红利ETF联接C,指数型-股票,JIANXINHUSHEN300HONGLIETFLIANJIEC
10522,012715,CSCZJZHHC,长盛成长价值混合C,混合型-平衡,CHANGSHENGCHENGZHANGJIAZHIHUNHEC
10523,012716,CSCXXFHHC,长盛创新先锋混合C,混合型-灵活,CHANGSHENGCHUANGXINXIANFENGHUNHEC
10524,012717,YFDZZKJ50ETFLJA,易方达中证科技50ETF联接A,指数型-股票,YIFANGDAZHONGZHENGKEJI50ETFLIANJIEA
10525,012718,YFDZZKJ50ETFLJC,易方达中证科技50ETF联接C,指数型-股票,YIFANGDAZHONGZHENGKEJI50ETFLIANJIEC
10526,012719,HXXXJJYNCYHHA,华夏新兴经济一年持有混合A,混合型-偏股,HUAXIAXINXINGJINGJIYINIANCHIYOUHUNHEA
10527,012720,HXXXJJYNCYHHC,华夏新兴经济一年持有混合C,混合型-偏股,HUAXIAXINXINGJINGJIYINIANCHIYOUHUNHEC
10528,012721,ZXBCYLMBRQ2040SNCYQHHFOF,中信保诚养老目标日期2040三年持有期混合(FOF),FOF,ZHONGXINBAOCHENGYANGLAOMUBIAORIQI2040SANNIANCHIYOUQIHUNHEFOF
10529,012722,PAZZGFCYZSA,平安中证光伏产业指数A,指数型-股票,PINGANZHONGZHENGGUANGFUCHANYEZHISHUA
10530,012723,PAZZGFCYZSC,平安中证光伏产业指数C,指数型-股票,PINGANZHONGZHENGGUANGFUCHANYEZHISHUC
10531,012724,GTZZXMYZETFLJA,国泰中证畜牧养殖ETF联接A,指数型-股票,GUOTAIZHONGZHENGXUMUYANGZHIETFLIANJIEA
10532,012725,GTZZXMYZETFLJC,国泰中证畜牧养殖ETF联接C,指数型-股票,GUOTAIZHONGZHENGXUMUYANGZHIETFLIANJIEC
10533,012726,SWLXRXHHA,申万菱信睿选混合A,混合型-偏债,SHENWANLINGXINRUIXUANHUNHEA
10534,012727,SWLXRXHHC,申万菱信睿选混合C,混合型-偏债,SHENWANLINGXINRUIXUANHUNHEC
10535,012728,GTZZDMYXETFLJA,国泰中证动漫游戏ETF联接A,指数型-股票,GUOTAIZHONGZHENGDONGMANYOUXIETFLIANJIEA
10536,012729,GTZZDMYXETFLJC,国泰中证动漫游戏ETF联接C,指数型-股票,GUOTAIZHONGZHENGDONGMANYOUXIETFLIANJIEC
10537,012730,GTZZXFHGCYZTETFLJA,国泰中证细分化工产业主题ETF联接A,指数型-股票,GUOTAIZHONGZHENGXIFENHUAGONGCHANYEZHUTIETFLIANJIEA
10538,012731,GTZZXFHGCYZTETFLJC,国泰中证细分化工产业主题ETF联接C,指数型-股票,GUOTAIZHONGZHENGXIFENHUAGONGCHANYEZHUTIETFLIANJIEC
10539,012732,RTTYYNDKZFQS,融通通跃一年定开债发起式,债券型-长债,RONGTONGTONGYUEYINIANDINGKAIZHAIFAQISHI
10540,012733,YFDZZRGZNZTETFLJA,易方达中证人工智能主题ETF联接A,指数型-股票,YIFANGDAZHONGZHENGRENGONGZHINENGZHUTIETFLIANJIEA
10541,012734,YFDZZRGZNZTETFLJC,易方达中证人工智能主题ETF联接C,指数型-股票,YIFANGDAZHONGZHENGRENGONGZHINENGZHUTIETFLIANJIEC
10542,012735,CTZGZZ13NGKZA,财通资管中债1-3年国开债A,债券型-长债,CAITONGZIGUANZHONGZHAI13NIANGUOKAIZHAIA
10543,012736,CTZGZZ13NGKZC,财通资管中债1-3年国开债C,债券型-长债,CAITONGZIGUANZHONGZHAI13NIANGUOKAIZHAIC
10544,012737,GFZZCXYCYETFLJA,广发中证创新药产业ETF联接A,指数型-股票,GUANGFAZHONGZHENGCHUANGXINYAOCHANYEETFLIANJIEA
